"persid","cluster_id","household_id","participant_id","age","sex","year","trip_id","trip_purpose","participant_wt","trips_wt","trip_mode_base","trip_duration_base","trip_distance_base","day_type","trip_id_2","age_group","dist_cat","trip_mode_scen","trip_distance_scen","trip_duration_scen","trip_duration_base_hrs","trip_duration_scen_hrs"
"y18h2960439p01",29,60439,2250,43,"female",18,9280,"Other",64.49,64.49,"walking",0.166666666666667,0.28,"weekday",3,"40 to 64","<1km","walking",0.28,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960439p01",29,60439,2250,43,"female",18,9281,"Other",64.49,64.49,"walking",0.166666666666667,0.28,"weekday",4,"40 to 64","<1km","walking",0.28,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960439p01",29,60439,2250,43,"female",18,9282,"Shopping",64.49,64.49,"car",0.1,1.4,"weekday",5,"40 to 64","1-2km","car",1.4,0.1,0.7,0.7
"y18h2960439p01",29,60439,2250,43,"female",18,9283,"Shopping",64.49,64.49,"car",0.0833333333333333,1.35,"weekday",6,"40 to 64","1-2km","car",1.35,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960439p01",29,60439,2250,43,"female",18,9284,"Other",64.49,64.49,"walking",0.166666666666667,0.77,"weekday",7,"40 to 64","<1km","walking",0.77,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960439p01",29,60439,2250,43,"female",18,9285,"Other",64.49,64.49,"walking",0.166666666666667,0.77,"weekday",8,"40 to 64","<1km","walking",0.77,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960439p02",29,60439,2251,43,"male",18,9286,"Other",66.59,79.37,"walking",0.166666666666667,0.28,"weekday",1,"40 to 64","<1km","walking",0.28,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960439p02",29,60439,2251,43,"male",18,9287,"Other",66.59,79.37,"walking",0.166666666666667,0.28,"weekday",2,"40 to 64","<1km","walking",0.28,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960439p02",29,60439,2251,43,"male",18,9288,"Work",66.59,79.37,"car",0.25,8.67,"weekday",3,"40 to 64","6-10km","car",8.67,0.25,1.75,1.75
"y18h2960439p02",29,60439,2251,43,"male",18,9289,"Work",66.59,79.37,"car",0.166666666666667,8.87,"weekday",4,"40 to 64","6-10km","car",8.87,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960441p01",29,60441,2252,33,"female",18,9290,"Shopping",171.53,171.53,"car",0.333333333333333,9.76,"weekend day",1,"20 to 39","6-10km","car",9.76,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960441p01",29,60441,2252,33,"female",18,9291,"Shopping",171.53,171.53,"car",0.333333333333333,9.79,"weekend day",2,"20 to 39","6-10km","car",9.79,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960441p01",29,60441,2252,33,"female",18,9292,"Leisure",171.53,171.53,"car",0.833333333333333,41.26,"weekend day",3,"20 to 39",">10km","car",41.26,0.833333333333333,5.83333333333333,5.83333333333333
"y18h2960441p01",29,60441,2252,33,"female",18,9293,"Leisure",171.53,171.53,"car",1.25,41.53,"weekend day",4,"20 to 39",">10km","car",41.53,1.25,8.75,8.75
"y18h2960441p02",29,60441,2253,30,"male",18,9294,"Other",180.32,211.79,"car",0.333333333333333,9.76,"weekend day",1,"20 to 39","6-10km","car",9.76,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960441p02",29,60441,2253,30,"male",18,9295,"Leisure",180.32,211.79,"car",0.833333333333333,41.26,"weekend day",2,"20 to 39",">10km","car",41.26,0.833333333333333,5.83333333333333,5.83333333333333
"y18h2960441p02",29,60441,2253,30,"male",18,9296,"Leisure",180.32,211.79,"car",1.25,41.53,"weekend day",3,"20 to 39",">10km","car",41.53,1.25,8.75,8.75
"y18h2960442p01",29,60442,2254,63,"female",18,9297,"Shopping",114.82,139.31,"car",0.166666666666667,1.43,"weekend day",1,"40 to 64","1-2km","car",1.43,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960442p01",29,60442,2254,63,"female",18,9298,"Shopping",114.82,139.31,"car",0.166666666666667,1.38,"weekend day",2,"40 to 64","1-2km","car",1.38,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960442p04",29,60442,2255,25,"male",18,9299,"Other",207.5,239.37,"walking",0.333333333333333,0.79,"weekend day",1,"20 to 39","<1km","walking",0.79,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960442p04",29,60442,2255,25,"male",18,9300,"Other",207.5,239.37,"walking",0.333333333333333,0.79,"weekend day",2,"20 to 39","<1km","walking",0.79,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960502p01",29,60502,2256,45,"female",18,9301,"Other",85.2,105.95,"car",0.25,5.18,"weekday",1,"40 to 64","6-10km","car",5.18,0.25,1.75,1.75
"y18h2960502p01",29,60502,2256,45,"female",18,9302,"Work",85.2,105.95,"car",0.333333333333333,4.54,"weekday",2,"40 to 64","3-5km","bicycle",4.54,0.412727272727273,2.33333333333333,2.88909090909091
"y18h2960502p01",29,60502,2256,45,"female",18,9303,"Work",85.2,105.95,"car",0.5,3.14,"weekday",3,"40 to 64","3-5km","bicycle",3.14,0.285454545454545,3.5,1.99818181818182
"y18h2960502p02",29,60502,2257,45,"male",18,9304,"Other",87.99,108.36,"car",0.25,5.18,"weekday",1,"40 to 64","6-10km","car",5.18,0.25,1.75,1.75
"y18h2960502p02",29,60502,2257,45,"male",18,9305,"Other",87.99,108.36,"car",0.333333333333333,4.54,"weekday",2,"40 to 64","3-5km","car",4.54,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960502p02",29,60502,2257,45,"male",18,9306,"Other",87.99,108.36,"car",0.166666666666667,3.14,"weekday",3,"40 to 64","3-5km","car",3.14,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960502p02",29,60502,2257,45,"male",18,9307,"Other",87.99,108.36,"car",0.25,4.94,"weekday",4,"40 to 64","3-5km","car",4.94,0.25,1.75,1.75
"y18h2960502p02",29,60502,2257,45,"male",18,9308,"Other",87.99,108.36,"car",0.333333333333333,5.43,"weekday",5,"40 to 64","6-10km","car",5.43,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960502p02",29,60502,2257,45,"male",18,9309,"Other",87.99,108.36,"car",0.166666666666667,2.74,"weekday",6,"40 to 64","3-5km","car",2.74,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960502p02",29,60502,2257,45,"male",18,9310,"Other",87.99,108.36,"car",0.5,3.14,"weekday",7,"40 to 64","3-5km","car",3.14,0.5,3.5,3.5
"y18h2960502p03",29,60502,2258,17,"male",18,9311,"Education",94.85,94.85,"car",0.25,5.18,"weekday",1,"15 to 19","6-10km","car",5.18,0.25,1.75,1.75
"y18h2960502p03",29,60502,2258,17,"male",18,9312,"Education",94.85,94.85,"car",0.333333333333333,5.43,"weekday",2,"15 to 19","6-10km","car",5.43,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960504p01",29,60504,2259,55,"female",18,9313,"Other",76.27,76.27,"car",0.75,22.54,"weekday",1,"40 to 64",">10km","car",22.54,0.75,5.25,5.25
"y18h2960504p01",29,60504,2259,55,"female",18,9314,"Other",76.27,76.27,"car",0.75,22.18,"weekday",2,"40 to 64",">10km","car",22.18,0.75,5.25,5.25
"y18h2960510p01",29,60510,2260,54,"female",18,9315,"Work",75.89,75.89,"car",0.133333333333333,3.54,"weekday",1,"40 to 64","3-5km","bicycle",3.54,0.321818181818182,0.933333333333333,2.25272727272727
"y18h2960510p01",29,60510,2260,54,"female",18,9316,"Work",75.89,75.89,"car",0.166666666666667,3.33,"weekday",2,"40 to 64","3-5km","bicycle",3.33,0.302727272727273,1.16666666666667,2.11909090909091
"y18h2960510p01",29,60510,2260,54,"female",18,9317,"Shopping",75.89,75.89,"car",0.133333333333333,3.14,"weekday",3,"40 to 64","3-5km","car",3.14,0.133333333333333,0.933333333333333,0.933333333333333
"y18h2960510p01",29,60510,2260,54,"female",18,9318,"Shopping",75.89,75.89,"car",0.133333333333333,3.02,"weekday",4,"40 to 64","3-5km","car",3.02,0.133333333333333,0.933333333333333,0.933333333333333
"y18h2960510p03",29,60510,2261,18,"male",18,9319,"Shopping",95.69,95.69,"car",0.166666666666667,4.02,"weekday",1,"15 to 19","3-5km","car",4.02,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960510p03",29,60510,2261,18,"male",18,9320,"Shopping",95.69,95.69,"car",0.166666666666667,4.8,"weekday",2,"15 to 19","3-5km","car",4.8,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960510p03",29,60510,2261,18,"male",18,9321,"Work",95.69,95.69,"car",0.166666666666667,5.33,"weekday",3,"15 to 19","6-10km","car",5.33,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960510p03",29,60510,2261,18,"male",18,9322,"Work",95.69,95.69,"car",0.166666666666667,4.97,"weekday",4,"15 to 19","3-5km","bicycle",4.97,0.451818181818182,1.16666666666667,3.16272727272727
"y18h2960511p01",29,60511,2262,42,"male",18,9323,"Work",89.22,89.22,"car",0.5,16.87,"weekday",1,"40 to 64",">10km","car",16.87,0.5,3.5,3.5
"y18h2960511p01",29,60511,2262,42,"male",18,9324,"Work",89.22,89.22,"car",0.75,17.19,"weekday",2,"40 to 64",">10km","car",17.19,0.75,5.25,5.25
"y18h2960511p02",29,60511,2263,40,"female",18,9325,"Other",86.39,86.39,"car",0.0833333333333333,5.88,"weekday",1,"40 to 64","6-10km","car",5.88,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960511p02",29,60511,2263,40,"female",18,9326,"Work",86.39,86.39,"car",0.333333333333333,30.2,"weekday",2,"40 to 64",">10km","car",30.2,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960511p02",29,60511,2263,40,"female",18,9327,"Work",86.39,86.39,"car",0.5,34.7,"weekday",3,"40 to 64",">10km","car",34.7,0.5,3.5,3.5
"y18h2960511p02",29,60511,2263,40,"female",18,9328,"Other",86.39,86.39,"car",0.166666666666667,5.88,"weekday",4,"40 to 64","6-10km","car",5.88,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960511p02",29,60511,2263,40,"female",18,9329,"Other",86.39,86.39,"car",0.25,5.9,"weekday",5,"40 to 64","6-10km","car",5.9,0.25,1.75,1.75
"y18h2960512p01",29,60512,2264,59,"male",18,9330,"Work",78.74,90.84,"car",1.5,63.59,"weekday",1,"40 to 64",">10km","car",63.59,1.5,10.5,10.5
"y18h2960512p01",29,60512,2264,59,"male",18,9331,"Work",78.74,90.84,"car",1.5,63.49,"weekday",2,"40 to 64",">10km","car",63.49,1.5,10.5,10.5
"y18h2960513p01",29,60513,2265,68,"male",18,9332,"Leisure",190.48,190.48,"car",0.0833333333333333,3.78,"weekend day",1,"65 plus","3-5km","car",3.78,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960513p01",29,60513,2265,68,"male",18,9333,"Shopping",190.48,190.48,"car",0.166666666666667,3.7,"weekend day",2,"65 plus","3-5km","car",3.7,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960513p01",29,60513,2265,68,"male",18,9334,"Shopping",190.48,190.48,"car",0.0833333333333333,5.41,"weekend day",3,"65 plus","6-10km","car",5.41,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960517p01",29,60517,2266,31,"female",18,9335,"Other",94.81,94.81,"car",0.25,6.43,"weekday",1,"20 to 39","6-10km","car",6.43,0.25,1.75,1.75
"y18h2960517p01",29,60517,2266,31,"female",18,9336,"Leisure",94.81,94.81,"car",0.166666666666667,4.85,"weekday",2,"20 to 39","3-5km","car",4.85,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960517p01",29,60517,2266,31,"female",18,9337,"Other",94.81,94.81,"car",0.25,4.85,"weekday",3,"20 to 39","3-5km","car",4.85,0.25,1.75,1.75
"y18h2960517p01",29,60517,2266,31,"female",18,9338,"Other",94.81,94.81,"car",0.25,6.37,"weekday",4,"20 to 39","6-10km","car",6.37,0.25,1.75,1.75
"y18h2960518p01",29,60518,2267,29,"male",18,9339,"Work",124.07,124.07,"car",0.75,34.28,"weekday",1,"20 to 39",">10km","car",34.28,0.75,5.25,5.25
"y18h2960518p01",29,60518,2267,29,"male",18,9340,"Work",124.07,124.07,"car",1,33.56,"weekday",2,"20 to 39",">10km","car",33.56,1,7,7
"y18h2960518p02",29,60518,2268,27,"female",18,9341,"Other",120.15,120.15,"walking",0.25,1.21,"weekday",1,"20 to 39","1-2km","walking",1.21,0.25,1.75,1.75
"y18h2960518p02",29,60518,2268,27,"female",18,9342,"Other",120.15,120.15,"walking",0.25,1.21,"weekday",2,"20 to 39","1-2km","walking",1.21,0.25,1.75,1.75
"y18h2960518p02",29,60518,2268,27,"female",18,9343,"Work",120.15,120.15,"car",1,34.28,"weekday",3,"20 to 39",">10km","car",34.28,1,7,7
"y18h2960518p02",29,60518,2268,27,"female",18,9344,"Work",120.15,120.15,"car",1,33.56,"weekday",4,"20 to 39",">10km","car",33.56,1,7,7
"y18h2960519p03",29,60519,2269,23,"female",18,9345,"Leisure",120.11,120.11,"car",0.0833333333333333,1.75,"weekday",1,"20 to 39","1-2km","car",1.75,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960519p03",29,60519,2269,23,"female",18,9346,"Leisure",120.11,120.11,"car",0.0833333333333333,1.87,"weekday",2,"20 to 39","1-2km","car",1.87,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960523p01",29,60523,2270,38,"male",18,9347,"Work",97.04,111.94,"car",0.916666666666667,24.96,"weekday",1,"20 to 39",">10km","car",24.96,0.916666666666667,6.41666666666667,6.41666666666667
"y18h2960523p01",29,60523,2270,38,"male",18,9348,"Work",97.04,111.94,"car",0.833333333333333,23.13,"weekday",2,"20 to 39",">10km","car",23.13,0.833333333333333,5.83333333333333,5.83333333333333
"y18h2960523p02",29,60523,2271,36,"female",18,9350,"Other",93.97,93.97,"car",0.0833333333333333,1.39,"weekday",2,"20 to 39","1-2km","car",1.39,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960523p02",29,60523,2271,36,"female",18,9351,"Other",93.97,93.97,"car",0.0833333333333333,3.41,"weekday",3,"20 to 39","3-5km","car",3.41,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960523p02",29,60523,2271,36,"female",18,9352,"Other",93.97,93.97,"car",0.0833333333333333,3.39,"weekday",4,"20 to 39","3-5km","car",3.39,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960523p02",29,60523,2271,36,"female",18,9353,"Other",93.97,93.97,"car",0.0833333333333333,1.39,"weekday",5,"20 to 39","1-2km","car",1.39,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960523p02",29,60523,2271,36,"female",18,9354,"Other",93.97,93.97,"car",0.0833333333333333,3.41,"weekday",6,"20 to 39","3-5km","car",3.41,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960523p02",29,60523,2271,36,"female",18,9355,"Other",93.97,93.97,"car",0.166666666666667,3.39,"weekday",7,"20 to 39","3-5km","car",3.39,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960525p01",29,60525,2272,60,"male",18,9356,"Leisure",77.48,77.48,"car",0.0833333333333333,1.32,"weekday",1,"40 to 64","1-2km","car",1.32,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960525p01",29,60525,2272,60,"male",18,9357,"Shopping",77.48,77.48,"car",0.166666666666667,3.24,"weekday",2,"40 to 64","3-5km","car",3.24,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960525p01",29,60525,2272,60,"male",18,9358,"Shopping",77.48,77.48,"car",0.0833333333333333,3.01,"weekday",3,"40 to 64","3-5km","car",3.01,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960525p02",29,60525,2273,56,"female",18,9359,"Work",76.27,76.27,"car",0.166666666666667,3.44,"weekday",1,"40 to 64","3-5km","bicycle",3.44,0.312727272727273,1.16666666666667,2.18909090909091
"y18h2960525p02",29,60525,2273,56,"female",18,9360,"Work",76.27,76.27,"public.transport",0.683333333333333,32.04,"weekday",2,"40 to 64",">10km","public.transport",32.04,0.683333333333333,4.78333333333333,4.78333333333333
"y18h2960525p02",29,60525,2273,56,"female",18,9361,"Work",76.27,76.27,"walking",0.0333333333333333,0.14,"weekday",3,"40 to 64","<1km","walking",0.14,0.0333333333333333,0.233333333333333,0.233333333333333
"y18h2960525p02",29,60525,2273,56,"female",18,9362,"Work",76.27,76.27,"public.transport",0.0666666666666667,1.9,"weekday",4,"40 to 64","1-2km","public.transport",1.9,0.0666666666666667,0.466666666666667,0.466666666666667
"y18h2960525p02",29,60525,2273,56,"female",18,9363,"Work",76.27,76.27,"walking",0.05,0.09,"weekday",5,"40 to 64","<1km","walking",0.09,0.05,0.35,0.35
"y18h2960525p02",29,60525,2273,56,"female",18,9364,"Work",76.27,76.27,"walking",0.0333333333333333,0.09,"weekday",6,"40 to 64","<1km","walking",0.09,0.0333333333333333,0.233333333333333,0.233333333333333
"y18h2960525p02",29,60525,2273,56,"female",18,9365,"Work",76.27,76.27,"public.transport",0.0666666666666667,1.73,"weekday",7,"40 to 64","1-2km","public.transport",1.73,0.0666666666666667,0.466666666666667,0.466666666666667
"y18h2960525p02",29,60525,2273,56,"female",18,9366,"Work",76.27,76.27,"walking",0.0333333333333333,0.12,"weekday",8,"40 to 64","<1km","walking",0.12,0.0333333333333333,0.233333333333333,0.233333333333333
"y18h2960525p02",29,60525,2273,56,"female",18,9367,"Work",76.27,76.27,"public.transport",0.483333333333333,32.04,"weekday",9,"40 to 64",">10km","public.transport",32.04,0.483333333333333,3.38333333333333,3.38333333333333
"y18h2960525p02",29,60525,2273,56,"female",18,9368,"Work",76.27,76.27,"walking",0.116666666666667,0.74,"weekday",10,"40 to 64","<1km","walking",0.74,0.116666666666667,0.816666666666667,0.816666666666667
"y18h2960525p02",29,60525,2273,56,"female",18,9369,"Work",76.27,76.27,"public.transport",0.0666666666666667,2.97,"weekday",11,"40 to 64","3-5km","public.transport",2.97,0.0666666666666667,0.466666666666667,0.466666666666667
"y18h2960525p02",29,60525,2273,56,"female",18,9370,"Work",76.27,76.27,"walking",0.1,0.39,"weekday",12,"40 to 64","<1km","walking",0.39,0.1,0.7,0.7
"y18h2960525p02",29,60525,2273,56,"female",18,9371,"Leisure",76.27,76.27,"walking",0.333333333333333,1.09,"weekday",13,"40 to 64","1-2km","walking",1.09,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2960525p02",29,60525,2273,56,"female",18,9372,"Leisure",76.27,76.27,"walking",0.416666666666667,1.09,"weekday",14,"40 to 64","1-2km","walking",1.09,0.416666666666667,2.91666666666667,2.91666666666667
"y18h2960525p03",29,60525,2274,29,"female",18,9373,"Work",120.15,120.15,"car",0.166666666666667,3.44,"weekday",1,"20 to 39","3-5km","bicycle",3.44,0.312727272727273,1.16666666666667,2.18909090909091
"y18h2960525p03",29,60525,2274,29,"female",18,9374,"Work",120.15,120.15,"public.transport",0.766666666666667,32.46,"weekday",2,"20 to 39",">10km","public.transport",32.46,0.766666666666667,5.36666666666667,5.36666666666667
"y18h2960525p03",29,60525,2274,29,"female",18,9375,"Work",120.15,120.15,"walking",0.0833333333333333,0.2,"weekday",3,"20 to 39","<1km","walking",0.2,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960525p03",29,60525,2274,29,"female",18,9376,"Work",120.15,120.15,"public.transport",0.05,0.48,"weekday",4,"20 to 39","<1km","public.transport",0.48,0.05,0.35,0.35
"y18h2960525p03",29,60525,2274,29,"female",18,9377,"Work",120.15,120.15,"walking",0.0333333333333333,0.08,"weekday",5,"20 to 39","<1km","walking",0.08,0.0333333333333333,0.233333333333333,0.233333333333333
"y18h2960525p03",29,60525,2274,29,"female",18,9378,"Shopping",120.15,120.15,"walking",0.0833333333333333,0.13,"weekday",6,"20 to 39","<1km","walking",0.13,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960525p03",29,60525,2274,29,"female",18,9379,"Work",120.15,120.15,"walking",0.0833333333333333,0.13,"weekday",7,"20 to 39","<1km","walking",0.13,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2960525p03",29,60525,2274,29,"female",18,9380,"Leisure",120.15,120.15,"walking",0.166666666666667,0.4,"weekday",8,"20 to 39","<1km","walking",0.4,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960525p03",29,60525,2274,29,"female",18,9381,"Work",120.15,120.15,"walking",0.166666666666667,0.4,"weekday",9,"20 to 39","<1km","walking",0.4,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960525p03",29,60525,2274,29,"female",18,9382,"Leisure",120.15,120.15,"walking",0.25,0.59,"weekday",10,"20 to 39","<1km","walking",0.59,0.25,1.75,1.75
"y18h2960525p03",29,60525,2274,29,"female",18,9383,"Leisure",120.15,120.15,"walking",0.133333333333333,0.51,"weekday",11,"20 to 39","<1km","walking",0.51,0.133333333333333,0.933333333333333,0.933333333333333
"y18h2960525p03",29,60525,2274,29,"female",18,9384,"Leisure",120.15,120.15,"public.transport",0.7,32.46,"weekday",12,"20 to 39",">10km","public.transport",32.46,0.7,4.9,4.9
"y18h2960525p03",29,60525,2274,29,"female",18,9385,"Leisure",120.15,120.15,"car",0.166666666666667,3.82,"weekday",13,"20 to 39","3-5km","car",3.82,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2960529p01",29,60529,2275,29,"female",18,9386,"Work",117.74,117.74,"car",0.0833333333333333,2.98,"weekday",1,"20 to 39","3-5km","bicycle",2.98,0.270909090909091,0.583333333333333,1.89636363636364
"y18h2960529p01",29,60529,2275,29,"female",18,9387,"Work",117.74,117.74,"walking",0.166666666666667,0.31,"weekday",2,"20 to 39","<1km","walking",0.31,0.166666666666667,1.16666666666667,1.16666666666667
